ID,Industry,Company,Opportunity,Candidate,Gender,Age,Race,Institution,Aggregate,Qualification,Disciplines,Progress,Successful
605,Financial Services,Client A,1,605,Female,23,Asian,Stellenberg High School,56,National Senior Certificate,,2,False
2261,Financial Services,Client A,1,2261,Female,28,White,Stellenberg High School,73,National Senior Certificate,,1,False
90,Financial Services,Client A,1,90,Female,28,Coloured,University of KwaZulu-Natal,62,Master of Laws,Law,4,False
849,Financial Services,Client A,1,849,Female,25,Black,Stellenberg High School,58,National Senior Certificate,,2,False
1976,Financial Services,Client A,1,1976,Female,29,Asian,University of KwaZulu-Natal,68,Bachelor of Accounting,Accounting and Auditing,3,False
2260,Financial Services,Client A,1,2260,Female,24,Asian,University of Cape Town,72,Bachelor of Social Science,Social Work,2,False
754,Financial Services,Client A,1,754,Female,24,White,Stellenberg High School,62,National Senior Certificate,,3,False
499,Financial Services,Client A,1,499,Female,28,White,Nelson Mandela University,63,Bachelor of Commerce,,2,False
1277,Financial Services,Client A,1,1277,Female,27,Coloured,Stellenberg High School,58,National Senior Certificate,,5,True
1326,Financial Services,Client A,1,1326,Female,28,Black,University of Johannesburg,64,Bachelor of Technology,Business and Management Studies,1,False
1631,Financial Services,Client A,1,1631,Female,29,White,Stellenberg High School,52,National Senior Certificate,,1,False
12,Financial Services,Client A,1,12,Female,31,Indian,University of South Africa,55,Bachelor of Commerce (Honours),Business and Management Studies,3,False
397,Financial Services,Client A,1,397,Female,21,Indian,Stellenberg High School,69,National Senior Certificate,,2,False
285,Financial Services,Client A,1,285,Female,27,Coloured,Stellenbosch University,52,Postgraduate Diploma,Business and Management Studies,1,False
2252,Financial Services,Client A,1,2252,Female,28,Coloured,University of Cape Town,73,Bachelor of Science in Engineering,Electrical and Electronic Engineering,1,False
1067,Financial Services,Client A,1,1067,Female,21,Black,University of Johannesburg,65,Bachelor of Science,"Mathematics, Physics",5,True
1192,Financial Services,Client A,1,1192,Female,29,Coloured,Stellenberg High School,68,National Senior Certificate,,1,False
1441,Financial Services,Client A,1,1441,Female,24,White,Stellenberg High School,56,National Senior Certificate,,1,False
1601,Financial Services,Client A,1,1601,Female,30,Indian,Stellenberg High School,56,National Senior Certificate,,2,False
2155,Financial Services,Client A,1,2155,Female,22,Asian,University of South Africa,71,Bachelor of Commerce,Marketing,4,False
2154,Financial Services,Client A,1,2154,Female,27,White,Stellenberg High School,70,National Senior Certificate,,2,False
1451,Financial Services,Client A,1,1451,Female,19,White,Stellenberg High School,57,National Senior Certificate,,4,False
691,Financial Services,Client A,1,691,Female,31,Black,University of Cape Town,53,Bachelor of Social Science (Honours),"Economics, Philosophy, Politics",1,False
2085,Financial Services,Client A,1,2085,Female,27,Indian,North-West University,64,Bachelor of Commerce,"Business and Management Studies, Transport and Logistics",1,False
1569,Financial Services,Client A,1,1569,Female,28,Black,University of Pretoria,61,Doctor of Philosophy,Economics,2,False
2237,Financial Services,Client A,1,2237,Female,30,Indian,Stellenberg High School,72,National Senior Certificate,,1,False
2225,Financial Services,Client A,1,2225,Female,24,Black,Stellenberg High School,71,National Senior Certificate,,1,False
690,Financial Services,Client A,1,690,Female,18,Asian,Stellenberg High School,50,National Senior Certificate,,1,False
1688,Financial Services,Client A,1,1688,Female,31,White,Stellenbosch University,67,Bachelor of Arts,"Art and Design, Communications and Public Relations",1,False
852,Financial Services,Client A,1,852,Female,19,Asian,Stellenberg High School,72,National Senior Certificate,,2,False
1499,Financial Services,Client A,1,1499,Female,23,Coloured,North-West University,59,Bachelor of Commerce,Economics,2,False
160,Financial Services,Client A,1,160,Female,28,Black,Stellenberg High School,71,National Senior Certificate,,2,False
896,Financial Services,Client A,1,896,Female,29,Asian,Stellenberg High School,57,National Senior Certificate,,2,False
497,Financial Services,Client A,1,497,Female,30,Black,Stellenbosch University,51,Master of Philosophy,"Biological Sciences, Medicine",5,True
258,Financial Services,Client A,1,258,Female,28,White,Stellenberg High School,64,National Senior Certificate,,4,False
1783,Financial Services,Client A,1,1783,Female,24,Indian,Stellenberg High School,72,National Senior Certificate,,2,False
336,Financial Services,Client A,1,336,Female,20,Coloured,Stellenbosch University,57,Bachelor of Commerce,,5,True
2240,Financial Services,Client A,1,2240,Female,30,White,Stellenberg High School,64,National Senior Certificate,,1,False
1040,Financial Services,Client A,1,1040,Female,20,Asian,Stellenbosch University,75,Bachelor of Arts,"Languages and Linguistics, Sports Science",2,False
516,Financial Services,Client A,1,516,Female,31,Coloured,Stellenberg High School,68,National Senior Certificate,,2,False
1349,Financial Services,Client A,1,1349,Female,25,Black,Stellenberg High School,61,National Senior Certificate,,2,False
1016,Financial Services,Client A,1,1016,Female,19,Asian,Stellenberg High School,71,National Senior Certificate,,1,False
769,Financial Services,Client A,1,769,Female,25,Indian,Stellenberg High School,59,National Senior Certificate,,2,False
2161,Financial Services,Client A,1,2161,Female,20,Asian,Stellenberg High School,58,National Senior Certificate,,1,False
442,Financial Services,Client A,1,442,Female,20,Coloured,Stellenberg High School,66,National Senior Certificate,,3,False
1930,Financial Services,Client A,1,1930,Female,29,Black,University of Johannesburg,59,Bachelor of Engineering,"Information Technology, Mechanical Engineering",1,False
762,Financial Services,Client A,1,762,Female,29,Black,North-West University,70,Bachelor of Engineering,Chemical Engineering,1,False
1247,Financial Services,Client A,1,1247,Female,18,Coloured,Stellenberg High School,50,National Senior Certificate,,1,False
1204,Financial Services,Client A,1,1204,Female,22,Asian,Stellenbosch University,50,Bachelor of Arts,"Art and Design, History of Art, Architecture and Design",1,False
1909,Financial Services,Client A,1,1909,Female,24,White,Stellenbosch University,55,Postgraduate Diploma,Law,1,False
1124,Financial Services,Client A,1,1124,Female,23,Indian,Stellenbosch University,63,Postgraduate Diploma,Law,1,False
1782,Financial Services,Client A,1,1782,Female,25,Indian,Stellenberg High School,57,National Senior Certificate,,1,False
522,Financial Services,Client A,1,522,Female,21,Indian,University of Cape Town,73,Bachelor of Science in Engineering,Mechanical Engineering,1,False
1786,Financial Services,Client A,1,1786,Female,22,Asian,Stellenberg High School,65,National Senior Certificate,,1,False
23,Financial Services,Client A,1,23,Female,24,Coloured,Stellenberg High School,60,National Senior Certificate,,3,False
357,Financial Services,Client A,1,357,Female,25,Black,University of Cape Town,62,Bachelor of Social Science,"Sociology, Theology and Religious Studies",3,False
2194,Financial Services,Client A,1,2194,Female,29,Indian,Stellenberg High School,53,National Senior Certificate,,1,False
1278,Financial Services,Client A,1,1278,Female,25,Coloured,University of Johannesburg,58,Bachelor of Engineering Technology,Electrical and Electronic Engineering,4,False
1313,Financial Services,Client A,1,1313,Female,29,Indian,Stellenbosch University,72,Postgraduate Diploma,Law,3,False
1636,Financial Services,Client A,1,1636,Female,31,Asian,Stellenbosch University,72,Bachelor of Military Science,"Economics, General Management, Military Science",1,False
551,Financial Services,Client A,1,551,Female,21,Indian,University of Johannesburg,75,Bachelor of Commerce,Finance,1,False
341,Financial Services,Client A,1,341,Female,31,Coloured,Stellenberg High School,51,National Senior Certificate,,3,False
432,Financial Services,Client A,1,432,Female,20,Black,North-West University,54,Bachelor of Commerce,"Accounting and Auditing, Business and Management Studies",1,False
474,Financial Services,Client A,1,474,Female,19,White,Stellenberg High School,71,National Senior Certificate,,3,False
218,Financial Services,Client A,1,218,Female,20,Black,University of South Africa,52,Bachelor of Accounting Sciences,Accounting and Auditing,3,False
912,Financial Services,Client A,1,912,Female,27,Asian,University of Cape Town,53,Bachelor of Science in Engineering,"Electrical and Electronic Engineering, Mechanical Engineering",5,True
1228,Financial Services,Client A,1,1228,Female,21,Asian,Stellenberg High School,57,National Senior Certificate,,1,False
2060,Financial Services,Client A,1,2060,Female,28,White,University of Cape Town,57,Bachelor of Science,"Medicine, Sports Science",5,True
1012,Financial Services,Client A,1,1012,Female,24,Indian,University of Cape Town,58,Bachelor of Laws,Law,3,False
958,Financial Services,Client A,1,958,Female,25,White,Stellenberg High School,51,National Senior Certificate,,1,False
1774,Financial Services,Client A,1,1774,Female,21,Asian,Stellenberg High School,58,National Senior Certificate,,2,False
94,Financial Services,Client A,1,94,Female,22,Asian,University of Cape Town,60,Bachelor of Arts (Honours),"Classics and Ancient History, Cultural Studies, History",5,True
1009,Financial Services,Client A,1,1009,Female,28,Asian,University of Cape Town,63,Master of Philosophy,"Government and Public Sector, Sociology",3,False
1071,Financial Services,Client A,1,1071,Female,24,Asian,Stellenberg High School,57,National Senior Certificate,,2,False
1093,Financial Services,Client A,1,1093,Female,25,Indian,University of Johannesburg,75,Bachelor of Engineering,Civil Engineering,4,False
2054,Financial Services,Client A,1,2054,Female,22,White,Varsity College,56,Bachelor of Commerce (Honours),Business and Management Studies,2,False
1309,Financial Services,Client A,1,1309,Female,24,White,University of Johannesburg,64,Bachelor of Science,Mathematics,1,False
697,Financial Services,Client A,1,697,Female,21,Indian,Stellenberg High School,75,National Senior Certificate,,1,False
1110,Financial Services,Client A,1,1110,Female,23,Indian,Stellenberg High School,68,National Senior Certificate,,1,False
997,Financial Services,Client A,1,997,Female,19,Asian,Stellenberg High School,63,National Senior Certificate,,1,False
1459,Financial Services,Client A,1,1459,Female,27,Indian,Stellenbosch University,52,Bachelor of Science,"Biological Sciences, Geography and Environmental Sciences",2,False
1680,Financial Services,Client A,1,1680,Female,31,Black,Stellenberg High School,70,National Senior Certificate,,2,False
154,Financial Services,Client A,1,154,Female,23,Indian,University of Johannesburg,72,Bachelor of Commerce,Finance,2,False
1100,Financial Services,Client A,1,1100,Female,26,Indian,University of Johannesburg,75,Bachelor of Engineering,Civil Engineering,1,False
247,Financial Services,Client A,1,247,Female,25,Coloured,Stellenberg High School,61,National Senior Certificate,,1,False
2304,Financial Services,Client A,1,2304,Female,27,Asian,Stellenberg High School,72,National Senior Certificate,,4,False
790,Financial Services,Client A,1,790,Female,29,White,Stellenberg High School,50,National Senior Certificate,,1,False
581,Financial Services,Client A,1,581,Female,23,Indian,Stellenberg High School,70,National Senior Certificate,,4,False
1471,Financial Services,Client A,1,1471,Female,19,Black,Stellenbosch University,59,Bachelor of Military Science,"Industrial and Organisational Psychology, Military Science",3,False
704,Financial Services,Client A,1,704,Female,18,Coloured,Stellenberg High School,64,National Senior Certificate,,3,False
1213,Financial Services,Client A,1,1213,Female,22,Black,University of Johannesburg,74,Bachelor of Commerce,Economics,2,False
1296,Financial Services,Client A,1,1296,Female,21,Asian,University of Johannesburg,73,Bachelor of Arts,"Psychology, Sports Science",1,False
897,Financial Services,Client A,1,897,Female,27,Black,Stellenberg High School,71,National Senior Certificate,,4,False
1261,Financial Services,Client A,1,1261,Female,28,White,Stellenbosch University,68,Bachelor of Commerce (Honours),"Operational Research, Transport and Logistics",1,False
488,Financial Services,Client A,1,488,Female,28,Black,Stellenbosch University,66,Bachelor of Arts,Music,1,False
1625,Financial Services,Client A,1,1625,Female,29,White,University of Johannesburg,50,Bachelor of Commerce,Accounting and Auditing,3,False
560,Financial Services,Client A,1,560,Female,24,Indian,Stellenberg High School,71,National Senior Certificate,,3,False
1142,Financial Services,Client A,1,1142,Female,21,Black,Varsity College,66,Bachelor of Commerce,"Accounting and Auditing, Finance",2,False
2213,Financial Services,Client A,1,2213,Female,27,Coloured,University of Cape Town,74,Bachelor of Science,Construction,1,False
1120,Financial Services,Client A,1,1120,Female,26,White,Stellenberg High School,71,National Senior Certificate,,1,False
802,Financial Services,Client A,1,802,Female,31,Indian,Stellenbosch University,69,Bachelor of Divinity,Theology and Religious Studies,1,False
1775,Financial Services,Client A,1,1775,Female,19,Indian,Varsity College,52,Bachelor of Commerce,"Accounting and Auditing, Business and Management Studies",2,False
513,Financial Services,Client A,1,513,Female,22,Asian,University of Cape Town,75,Bachelor of Arts,Performing Arts,3,False
634,Financial Services,Client A,1,634,Female,30,Black,Stellenberg High School,75,National Senior Certificate,,1,False
2195,Financial Services,Client A,1,2195,Female,28,Coloured,University of Cape Town,53,Bachelor of Science in Engineering,Civil Engineering,1,False
1665,Financial Services,Client A,1,1665,Female,28,Black,Stellenberg High School,68,National Senior Certificate,,1,False
1013,Financial Services,Client A,1,1013,Female,31,White,Stellenberg High School,53,National Senior Certificate,,3,False
2014,Financial Services,Client A,1,2014,Female,26,Asian,Stellenberg High School,53,National Senior Certificate,,3,False
1151,Financial Services,Client A,1,1151,Female,18,Asian,University of South Africa,52,Bachelor of Accounting Sciences,Accounting and Auditing,3,False
791,Financial Services,Client A,1,791,Female,22,Indian,Stellenbosch University,74,Bachelor of Arts (Honours),"Art and Design, History of Art, Architecture and Design",2,False
2158,Financial Services,Client A,1,2158,Female,23,Indian,University of KwaZulu-Natal,59,Bachelor of Science in Engineering,Agriculture and Forestry,1,False
117,Financial Services,Client A,1,117,Female,18,Asian,Stellenberg High School,65,National Senior Certificate,,2,False
1498,Financial Services,Client A,1,1498,Female,29,Indian,University of KwaZulu-Natal,71,Bachelor of Commerce,"Economics, Finance",3,False
741,Financial Services,Client A,1,741,Female,28,Asian,Stellenberg High School,64,National Senior Certificate,,1,False
2126,Financial Services,Client A,1,2126,Female,29,Indian,Stellenberg High School,58,National Senior Certificate,,2,False
1082,Financial Services,Client A,1,1082,Female,20,Coloured,Stellenberg High School,67,National Senior Certificate,,4,False
1628,Financial Services,Client A,1,1628,Female,20,Asian,Stellenberg High School,52,National Senior Certificate,,2,False
1811,Financial Services,Client A,1,1811,Female,21,Asian,University of Cape Town,67,Bachelor of Science,Construction,1,False
831,Financial Services,Client A,1,831,Female,22,Indian,University of Cape Town,74,Bachelor of Science,"Construction, General Management",2,False
120,Financial Services,Client A,1,120,Female,29,Asian,University of Johannesburg,62,Bachelor of Engineering Technology,Mining Engineering,1,False
657,Financial Services,Client A,1,657,Female,27,Black,University of Pretoria,65,Doctor of Philosophy,"Accounting and Auditing, Risk Management",1,False
2102,Financial Services,Client A,1,2102,Female,19,Asian,Stellenberg High School,65,National Senior Certificate,,1,False
2067,Financial Services,Client A,1,2067,Female,29,White,Stellenberg High School,71,National Senior Certificate,,2,False
2255,Financial Services,Client A,1,2255,Female,22,Black,Stellenberg High School,68,National Senior Certificate,,2,False
636,Financial Services,Client A,1,636,Female,28,Indian,Stellenberg High School,54,National Senior Certificate,,1,False
370,Financial Services,Client A,1,370,Female,28,Coloured,University of Cape Town,69,Bachelor of Science in Engineering,"Computer Science, Electrical and Electronic Engineering, Mechanical Engineering",1,False
269,Financial Services,Client A,1,269,Female,24,White,University of Johannesburg,74,Bachelor of Commerce (Honours),"Accounting and Auditing, Taxation",2,False
656,Financial Services,Client A,1,656,Female,30,White,University of Johannesburg,75,Bachelor of Arts,Psychology,1,False
2121,Financial Services,Client A,1,2121,Female,26,White,Stellenberg High School,58,National Senior Certificate,,1,False
936,Financial Services,Client A,1,936,Female,24,Indian,Stellenberg High School,60,National Senior Certificate,,2,False
823,Financial Services,Client A,1,823,Female,27,Asian,Stellenberg High School,57,National Senior Certificate,,2,False
867,Financial Services,Client A,1,867,Female,32,Asian,University of Johannesburg,60,Bachelor of Technology,Industrial Engineering,1,False
47,Financial Services,Client A,1,47,Female,22,Black,Stellenberg High School,60,National Senior Certificate,,1,False
1374,Financial Services,Client A,1,1374,Female,24,White,North-West University,72,Bachelor of Commerce,Operational Research,1,False
884,Financial Services,Client A,1,884,Female,25,Coloured,University of Johannesburg,59,Bachelor of Commerce,Economics,1,False
992,Financial Services,Client A,1,992,Female,20,Indian,University of Pretoria,68,Bachelor of Commerce,"Accounting and Auditing, Finance, Taxation",1,False
877,Financial Services,Client A,1,877,Female,24,Coloured,Stellenberg High School,62,National Senior Certificate,,1,False
774,Financial Services,Client A,1,774,Female,20,Black,University of Johannesburg,58,Bachelor of Science,"Biological Sciences, Chemistry",1,False
1220,Financial Services,Client A,1,1220,Female,30,Indian,Stellenberg High School,68,National Senior Certificate,,2,False
1127,Financial Services,Client A,1,1127,Female,18,Asian,Stellenberg High School,71,National Senior Certificate,,1,False
5,Financial Services,Client A,1,5,Female,25,Black,Stellenberg High School,75,National Senior Certificate,,3,False
2184,Financial Services,Client A,1,2184,Female,21,Coloured,Stellenbosch University,74,Bachelor of Commerce (Honours),Accounting and Auditing,3,False
1004,Financial Services,Client A,1,1004,Female,22,Coloured,Stellenberg High School,75,National Senior Certificate,,1,False
1596,Financial Services,Client A,1,1596,Female,23,White,Stellenberg High School,52,National Senior Certificate,,2,False
2145,Financial Services,Client A,1,2145,Female,25,Coloured,University of KwaZulu-Natal,63,Postgraduate Diploma,"Art and Design, History of Art, Architecture and Design",1,False
264,Financial Services,Client A,1,264,Female,21,Black,University of KwaZulu-Natal,55,Bachelor of Science in Engineering,Electrical and Electronic Engineering,1,False
2045,Financial Services,Client A,1,2045,Female,25,Coloured,Stellenbosch University,75,Postgraduate Diploma,Information Systems,2,False
613,Financial Services,Client A,1,613,Female,32,Black,University of Pretoria,62,Bachelor of Commerce,Business and Management Studies,1,False
444,Financial Services,Client A,1,444,Female,20,Indian,North-West University,59,Bachelor of Science,Information Technology,3,False
1003,Financial Services,Client A,1,1003,Female,24,Indian,Stellenberg High School,59,National Senior Certificate,,4,False
1078,Financial Services,Client A,1,1078,Female,29,Asian,Tshwane University of Technology,61,Bachelor of Technology,Information Technology,2,False
2279,Financial Services,Client A,1,2279,Female,19,Black,Stellenberg High School,58,National Senior Certificate,,2,False
838,Financial Services,Client A,1,838,Female,25,Black,University of KwaZulu-Natal,60,Bachelor of Business Science,Economics,1,False
682,Financial Services,Client A,1,682,Female,24,Asian,University of Johannesburg,53,Bachelor of Education (Honours),"Education, General Management",1,False
1716,Financial Services,Client A,1,1716,Female,24,Black,Stellenberg High School,74,National Senior Certificate,,1,False
305,Financial Services,Client A,1,305,Female,31,Indian,Stellenberg High School,50,National Senior Certificate,,1,False
1366,Financial Services,Client A,1,1366,Female,24,Asian,Stellenberg High School,51,National Senior Certificate,,2,False
2029,Financial Services,Client A,1,2029,Female,19,Asian,University of Johannesburg,73,Bachelor of Science,"Biological Sciences, Chemistry",1,False
314,Financial Services,Client A,1,314,Female,25,Coloured,University of Cape Town,58,Master of Music,"Music, Performing Arts",3,False
150,Financial Services,Client A,1,150,Female,20,Asian,Stellenberg High School,52,National Senior Certificate,,5,True
1149,Financial Services,Client A,1,1149,Female,26,White,Stellenberg High School,70,National Senior Certificate,,2,False
1214,Financial Services,Client A,1,1214,Female,24,Indian,University of Pretoria,71,Bachelor of Commerce (Honours),Statistics,1,False
575,Financial Services,Client A,1,575,Female,18,White,Stellenberg High School,68,National Senior Certificate,,1,False
1722,Financial Services,Client A,1,1722,Female,26,White,Stellenberg High School,73,National Senior Certificate,,1,False
1689,Financial Services,Client A,1,1689,Female,22,Asian,Stellenberg High School,59,National Senior Certificate,,1,False
51,Financial Services,Client A,1,51,Female,20,Indian,Stellenberg High School,56,National Senior Certificate,,2,False
2021,Financial Services,Client A,1,2021,Female,26,Indian,Stellenberg High School,73,National Senior Certificate,,2,False
727,Financial Services,Client A,1,727,Female,21,Black,Stellenbosch University,63,Bachelor of Arts,Law,2,False
1824,Financial Services,Client A,1,1824,Female,32,Coloured,Stellenberg High School,62,National Senior Certificate,,1,False
834,Financial Services,Client A,1,834,Female,25,White,University of Johannesburg,73,Bachelor of Engineering,"Electrical and Electronic Engineering, Information Technology",1,False
1378,Financial Services,Client A,1,1378,Female,21,Asian,Stellenbosch University,67,Bachelor of Arts,Performing Arts,4,False
1116,Financial Services,Client A,1,1116,Female,32,Asian,Stellenberg High School,56,National Senior Certificate,,1,False
1167,Financial Services,Client A,1,1167,Female,23,Black,University of Cape Town,60,Bachelor of Laws,Law,2,False
471,Financial Services,Client A,1,471,Female,32,Asian,Stellenberg High School,73,National Senior Certificate,,3,False
1907,Financial Services,Client A,1,1907,Female,22,Coloured,Stellenberg High School,55,National Senior Certificate,,2,False
972,Financial Services,Client A,1,972,Female,22,Black,University of Cape Town,71,Bachelor of Social Science,"Industrial and Organisational Psychology, Occupational Health and Safety",5,True
654,Financial Services,Client A,1,654,Female,18,Indian,Stellenberg High School,71,National Senior Certificate,,3,False
400,Financial Services,Client A,1,400,Female,25,Asian,Stellenberg High School,74,National Senior Certificate,,1,False
512,Financial Services,Client A,1,512,Female,19,Indian,Stellenberg High School,60,National Senior Certificate,,1,False
2065,Financial Services,Client A,1,2065,Female,27,Coloured,Stellenberg High School,55,National Senior Certificate,,2,False
321,Financial Services,Client A,1,321,Female,30,Indian,Stellenbosch University,59,Postgraduate Diploma,Education,3,False
20,Financial Services,Client A,1,20,Female,24,Asian,Stellenberg High School,59,National Senior Certificate,,1,False
685,Financial Services,Client A,1,685,Female,31,White,Tshwane University of Technology,50,Bachelor of Technology,Accounting and Auditing,2,False
36,Financial Services,Client A,1,36,Female,25,Black,Stellenbosch University,75,Bachelor of Psychology,Psychology,3,False
1849,Financial Services,Client A,1,1849,Female,27,White,University of Johannesburg,73,Bachelor of Commerce (Honours),"General Management, Human Resources",1,False
903,Financial Services,Client A,1,903,Female,30,Asian,University of Johannesburg,70,Bachelor of Science,"Chemistry, Geology and Archaeology",1,False
2179,Financial Services,Client A,1,2179,Female,28,White,Stellenberg High School,52,National Senior Certificate,,1,False
828,Financial Services,Client A,1,828,Female,19,Indian,Nelson Mandela University,70,Bachelor of Technology,Business and Management Studies,1,False
525,Financial Services,Client A,1,525,Female,22,Indian,University of Johannesburg,55,Bachelor of Engineering,Civil Engineering,1,False
408,Financial Services,Client A,1,408,Female,31,White,Stellenbosch University,62,Postgraduate Diploma,Information Systems,3,False
921,Financial Services,Client A,1,921,Female,20,Asian,Stellenbosch University,65,Bachelor of Arts,"Languages and Linguistics, Sports Science",3,False
1842,Financial Services,Client A,1,1842,Female,21,Black,Stellenbosch University,67,Bachelor of Science (Honours),Medicine,1,False
1891,Financial Services,Client A,1,1891,Female,26,Asian,University of KwaZulu-Natal,52,Postgraduate Diploma,"Art and Design, History of Art, Architecture and Design",1,False
538,Financial Services,Client A,1,538,Female,24,Indian,Stellenberg High School,69,National Senior Certificate,,2,False
759,Financial Services,Client A,1,759,Female,27,Asian,University of Johannesburg,68,Bachelor of Arts,,1,False
1706,Financial Services,Client A,1,1706,Female,24,White,University of Johannesburg,75,Bachelor of Arts,Sociology,1,False
2259,Financial Services,Client A,1,2259,Female,22,Asian,Stellenberg High School,62,National Senior Certificate,,1,False
1063,Financial Services,Client A,1,1063,Female,21,Black,Stellenberg High School,71,National Senior Certificate,,1,False
1200,Financial Services,Client A,1,1200,Female,19,Indian,University of Cape Town,55,Bachelor of Science,Construction,1,False
246,Financial Services,Client A,1,246,Female,28,Indian,University of Johannesburg,75,Bachelor of Science,"Computer Science, Information Systems",3,False
1835,Financial Services,Client A,1,1835,Female,28,Indian,Stellenberg High School,63,National Senior Certificate,,1,False
1417,Financial Services,Client A,1,1417,Female,26,Coloured,Stellenberg High School,75,National Senior Certificate,,2,False
1953,Financial Services,Client A,1,1953,Female,21,Indian,University of Cape Town,58,Bachelor of Commerce,"Computer Science, Information Systems",2,False
1128,Financial Services,Client A,1,1128,Female,26,Coloured,Stellenberg High School,67,National Senior Certificate,,1,False
785,Financial Services,Client A,1,785,Female,28,White,Stellenberg High School,53,National Senior Certificate,,1,False
2010,Financial Services,Client A,1,2010,Female,20,White,University of Johannesburg,68,Bachelor of Engineering Technology,Electrical and Electronic Engineering,1,False
1410,Financial Services,Client A,1,1410,Female,21,White,University of Cape Town,62,Bachelor of Music,"Education, Music",1,False
490,Financial Services,Client A,1,490,Female,19,Asian,Stellenberg High School,70,National Senior Certificate,,4,False
155,Financial Services,Client A,1,155,Female,20,Black,Stellenberg High School,53,National Senior Certificate,,1,False
1663,Financial Services,Client A,1,1663,Female,22,Coloured,Stellenberg High School,61,National Senior Certificate,,1,False
962,Financial Services,Client A,1,962,Female,27,Indian,University of Johannesburg,59,Bachelor of Arts,"Art and Design, Communications and Public Relations",2,False
1687,Financial Services,Client A,1,1687,Female,21,Asian,Stellenberg High School,66,National Senior Certificate,,1,False
854,Financial Services,Client A,1,854,Female,20,Indian,Stellenberg High School,66,National Senior Certificate,,5,True
1967,Financial Services,Client A,1,1967,Female,20,Asian,Stellenberg High School,60,National Senior Certificate,,2,False
1312,Financial Services,Client A,1,1312,Female,22,White,North-West University,68,Bachelor of Science,"Computer Science, Electrical and Electronic Engineering",2,False
626,Financial Services,Client A,1,626,Female,24,Black,Stellenberg High School,54,National Senior Certificate,,2,False
1816,Financial Services,Client A,1,1816,Female,28,Black,Stellenberg High School,62,National Senior Certificate,,2,False
686,Financial Services,Client A,1,686,Female,30,White,Stellenberg High School,71,National Senior Certificate,,1,False
2212,Financial Services,Client A,1,2212,Female,30,Coloured,Stellenberg High School,75,National Senior Certificate,,1,False
2036,Financial Services,Client A,1,2036,Female,30,Coloured,Stellenberg High School,54,National Senior Certificate,,1,False
570,Financial Services,Client A,1,570,Female,27,Black,University of Johannesburg,66,Bachelor of Science,"Computer Science, Information Systems",1,False
566,Financial Services,Client A,1,566,Female,21,Black,Stellenberg High School,66,National Senior Certificate,,2,False
1759,Financial Services,Client A,1,1759,Female,20,Indian,Stellenberg High School,58,National Senior Certificate,,1,False
2026,Financial Services,Client A,1,2026,Female,18,Coloured,Stellenberg High School,72,National Senior Certificate,,1,False
1817,Financial Services,Client A,1,1817,Female,26,Indian,University of KwaZulu-Natal,70,Bachelor of Science,"Computer Science, Information Technology",1,False
18,Financial Services,Client A,1,18,Female,29,Coloured,Stellenberg High School,67,National Senior Certificate,,1,False
128,Financial Services,Client A,1,128,Female,22,Coloured,University of Johannesburg,74,Bachelor of Science (Honours),Computer Science,1,False
1347,Financial Services,Client A,1,1347,Female,27,Asian,University of Cape Town,73,Bachelor of Arts,,2,False
1280,Financial Services,Client A,1,1280,Female,32,Coloured,University of KwaZulu-Natal,72,Bachelor of Science in Engineering,Mechanical Engineering,5,True
2287,Financial Services,Client A,1,2287,Female,28,White,Stellenberg High School,63,National Senior Certificate,,1,False
2007,Financial Services,Client A,1,2007,Female,19,White,Stellenberg High School,60,National Senior Certificate,,4,False
928,Financial Services,Client A,1,928,Female,31,Indian,Stellenberg High School,60,National Senior Certificate,,3,False
981,Financial Services,Client A,1,981,Female,24,White,Stellenbosch University,72,Bachelor of Music,"Education, Music",2,False
253,Financial Services,Client A,1,253,Female,23,White,University of KwaZulu-Natal,62,Bachelor of Laws,Law,1,False
191,Financial Services,Client A,1,191,Female,31,Coloured,Stellenberg High School,61,National Senior Certificate,,3,False
1140,Financial Services,Client A,1,1140,Female,31,White,Stellenberg High School,67,National Senior Certificate,,1,False
993,Financial Services,Client A,1,993,Female,25,Coloured,Stellenbosch University,72,Bachelor of Consumer Science,Consumer Science,3,False
700,Financial Services,Client A,1,700,Female,19,Asian,Stellenberg High School,60,National Senior Certificate,,5,True
1123,Financial Services,Client A,1,1123,Female,20,Indian,Stellenbosch University,62,Bachelor of Consumer Science,Consumer Science,4,False
607,Financial Services,Client A,1,607,Female,20,Black,Stellenberg High School,63,National Senior Certificate,,1,False
181,Financial Services,Client A,1,181,Female,29,Coloured,University of Cape Town,63,Bachelor of Business Science,"Business and Management Studies, General Management, Operational Research, Statistics",1,False
302,Financial Services,Client A,1,302,Female,19,Black,University of Pretoria,60,Bachelor of Arts,Law,5,True
1061,Financial Services,Client A,1,1061,Female,20,Coloured,Stellenberg High School,58,National Senior Certificate,,1,False
2172,Financial Services,Client A,1,2172,Female,29,Asian,Stellenberg High School,73,National Senior Certificate,,3,False
1070,Financial Services,Client A,1,1070,Female,23,Indian,University of Johannesburg,74,Bachelor of Arts,Communications and Public Relations,1,False
1244,Financial Services,Client A,1,1244,Female,26,Coloured,University of Johannesburg,69,Bachelor of Engineering,Electrical and Electronic Engineering,2,False
17,Financial Services,Client A,1,17,Female,25,Asian,University of KwaZulu-Natal,67,Postgraduate Diploma,Food Science,1,False
